age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi,actual_emi_eligibility,predicted_emi_eligibility,prediction_correct,prediction_error
48.0,Male,Married,Graduate,82900.0,Private,4.1,MNC,Own,0.0,3,2,0.0,0.0,12300.0,18700.0,11100.0,Yes,17600.0,667.0,118900.0,33900.0,E-commerce Shopping EMI,95000.0,19,High_Risk,6496.0,High_Risk,Eligible,False,True
27.0,Female,Single,Graduate,31000.0,Private,0.5,Mid-size,Rented,6800.0,1,0,0.0,0.0,3900.0,6700.0,3200.0,No,0.0,776.0,120300.0,31700.0,Education EMI,84000.0,24,High_Risk,4992.0,High_Risk,Eligible,False,True
32.0,Male,Single,High School,49200.0,Private,0.5,Startup,Rented,11900.0,1,0,0.0,0.0,6100.0,10700.0,8200.0,No,0.0,699.0,252700.0,141100.0,Home Appliances EMI,147000.0,35,Not_Eligible,4920.0,Not_Eligible,High_Risk,False,True
38.0,Female,Married,Post Graduate,81800.0,Private,5.4,Startup,Rented,12300.0,2,1,0.0,0.0,10200.0,16300.0,11700.0,Yes,18800.0,734.0,226100.0,79100.0,E-commerce Shopping EMI,29000.0,7,High_Risk,4375.0,High_Risk,Not_Eligible,False,True
32.0,Female,Married,Graduate,18000.0,Government,2.4,MNC,Family,0.0,2,1,0.0,0.0,1200.0,5100.0,2500.0,No,0.0,701.0,80700.0,22100.0,Home Appliances EMI,47000.0,12,Eligible,5520.0,Eligible,High_Risk,False,True
58.0,Male,Married,Graduate,69500.0,Government,18.9,Mid-size,Own,0.0,3,2,0.0,15800.0,4800.0,11700.0,12100.0,No,0.0,692.0,66700.0,38700.0,Personal Loan EMI,279000.0,36,High_Risk,11044.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Graduate,40300.0,Government,4.9,Large Indian,Family,0.0,3,2,0.0,17500.0,4300.0,7200.0,2400.0,No,0.0,806.0,251000.0,102700.0,E-commerce Shopping EMI,53000.0,9,High_Risk,6461.4,High_Risk,Not_Eligible,False,True
48.0,Female,Married,Post Graduate,49800.0,Private,26.0,Startup,Family,0.0,3,2,0.0,0.0,3000.0,11900.0,8000.0,Yes,6900.0,759.0,200400.0,97900.0,Home Appliances EMI,209000.0,30,High_Risk,8400.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Professional,30000.0,Private,1.5,Large Indian,Rented,6500.0,2,1,6800.0,0.0,3300.0,8000.0,3100.0,No,0.0,628.0,180500.0,48500.0,Home Appliances EMI,29000.0,35,High_Risk,1012.0,High_Risk,Not_Eligible,False,True
38.0,Female,Married,Graduate,20000.0,Government,3.6,MNC,Own,0.0,2,1,0.0,0.0,1900.0,3900.0,3200.0,No,0.0,764.0,145700.0,66500.0,Home Appliances EMI,162000.0,25,High_Risk,7986.0,High_Risk,Not_Eligible,False,True
32.0,Female,Married,Graduate,32600.0,Private,6.1,Startup,Own,0.0,3,2,0.0,0.0,3700.0,4900.0,1800.0,No,0.0,779.0,87100.0,21100.0,Home Appliances EMI,298000.0,26,High_Risk,13320.0,High_Risk,Not_Eligible,False,True
32.0,Male,Single,Graduate,41200.0,Government,3.2,Mid-size,Family,0.0,3,2,12700.0,0.0,3700.0,6400.0,4900.0,No,0.0,808.0,161900.0,51400.0,Education EMI,89000.0,11,High_Risk,8910.0,High_Risk,Not_Eligible,False,True
27.0,Female,Single,Post Graduate,44400.0,Private,0.5,MNC,Own,0.0,1,0,0.0,0.0,6200.0,12800.0,3100.0,No,0.0,768.0,108100.0,45500.0,Education EMI,327000.0,39,High_Risk,10704.0,High_Risk,Not_Eligible,False,True
32.0,Female,Married,Post Graduate,42600.0,Private,3.3,Mid-size,Family,0.0,2,1,0.0,0.0,5800.0,11600.0,7500.0,No,0.0,672.0,273000.0,147800.0,Home Appliances EMI,186000.0,28,Eligible,9735.0,Eligible,High_Risk,False,True
32.0,Male,Single,Graduate,75900.0,Private,5.7,MNC,Own,0.0,2,1,0.0,0.0,8300.0,21700.0,14800.0,No,0.0,838.0,602700.0,176800.0,Home Appliances EMI,292000.0,20,Eligible,20526.0,Eligible,High_Risk,False,True
38.0,Male,Single,Post Graduate,54600.0,Government,0.7,Mid-size,Own,0.0,1,0,0.0,0.0,4000.0,15200.0,10600.0,Yes,5700.0,762.0,48100.0,24800.0,Education EMI,156000.0,33,High_Risk,6417.6,High_Risk,Eligible,False,True
27.0,Male,Single,Graduate,88300.0,Self-employed,0.9,Large Indian,Own,0.0,3,2,0.0,22800.0,5800.0,20800.0,7700.0,No,0.0,725.0,268600.0,133500.0,Vehicle EMI,541000.0,48,High_Risk,14040.0,High_Risk,Not_Eligible,False,True
32.0,Female,Single,Post Graduate,84300.0,Private,0.5,MNC,Rented,27700.0,2,1,0.0,0.0,7500.0,17200.0,16200.0,No,0.0,713.0,211300.0,80000.0,Home Appliances EMI,136000.0,32,Eligible,6280.0,Eligible,High_Risk,False,True
38.0,Male,Single,Post Graduate,123000.0,Government,4.6,Large Indian,Rented,23200.0,1,0,0.0,0.0,8800.0,23700.0,19100.0,No,0.0,850.0,541300.0,317800.0,Vehicle EMI,1440000.0,73,High_Risk,31812.0,High_Risk,Eligible,False,True
38.0,Male,Married,Graduate,80200.0,Government,7.8,MNC,Own,0.0,3,2,8900.0,0.0,5500.0,21100.0,15300.0,Yes,8300.0,814.0,161500.0,60600.0,Vehicle EMI,236000.0,36,Eligible,9748.2,Eligible,High_Risk,False,True
27.0,Female,Single,Professional,50400.0,Government,1.0,MNC,Own,0.0,3,2,9800.0,5000.0,3200.0,9100.0,3400.0,No,0.0,663.0,349500.0,156300.0,E-commerce Shopping EMI,151000.0,15,Not_Eligible,10945.0,Not_Eligible,High_Risk,False,True
38.0,Male,Single,High School,24500.0,Government,3.4,Mid-size,Own,0.0,1,0,0.0,0.0,1500.0,7200.0,3400.0,No,0.0,726.0,187600.0,38400.0,Home Appliances EMI,172000.0,28,High_Risk,7502.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Graduate,51700.0,Private,0.6,Mid-size,Family,0.0,4,3,8100.0,0.0,3700.0,8900.0,4100.0,No,0.0,657.0,149300.0,68100.0,Personal Loan EMI,72000.0,16,Not_Eligible,3760.0,Not_Eligible,Eligible,False,True
27.0,Male,Single,Graduate,24000.0,Private,2.2,Mid-size,Family,0.0,2,1,4400.0,0.0,1800.0,5200.0,1900.0,No,0.0,608.0,179600.0,102100.0,Home Appliances EMI,104000.0,26,High_Risk,4708.0,High_Risk,Not_Eligible,False,True
32.0,Male,Single,Professional,60600.0,Private,0.9,Large Indian,Family,0.0,1,0,0.0,0.0,8000.0,11900.0,10100.0,No,0.0,617.0,248300.0,98500.0,Education EMI,122000.0,17,High_Risk,9792.0,High_Risk,Eligible,False,True
48.0,Male,Married,Graduate,18000.0,Private,2.1,Startup,Family,0.0,3,2,0.0,0.0,1500.0,4200.0,1100.0,Yes,4800.0,609.0,103500.0,35300.0,E-commerce Shopping EMI,28000.0,22,High_Risk,1792.0,High_Risk,Eligible,False,True
48.0,Female,Married,Post Graduate,36800.0,Private,11.9,Mid-size,Rented,12500.0,4,3,0.0,0.0,2500.0,6400.0,3400.0,No,0.0,717.0,66200.0,39000.0,Education EMI,116000.0,34,High_Risk,4800.0,High_Risk,Eligible,False,True
48.0,Male,Single,Graduate,71700.0,Government,1.2,Mid-size,Own,0.0,1,0,0.0,0.0,8900.0,11600.0,12500.0,No,0.0,705.0,74300.0,20400.0,Vehicle EMI,584000.0,45,Not_Eligible,15480.0,Not_Eligible,High_Risk,False,True
32.0,Male,Married,Post Graduate,121800.0,Private,1.9,Large Indian,Family,0.0,3,2,2500.0,0.0,6600.0,35100.0,10600.0,No,0.0,698.0,177700.0,84200.0,Personal Loan EMI,970000.0,46,Not_Eligible,26800.0,Not_Eligible,High_Risk,False,True
38.0,Female,Married,Post Graduate,64900.0,Private,1.5,MNC,Own,0.0,2,1,14000.0,0.0,8200.0,10900.0,11700.0,No,0.0,649.0,415300.0,249100.0,Vehicle EMI,319000.0,57,Eligible,8844.0,Eligible,High_Risk,False,True
58.0,Female,Married,Graduate,75700.0,Government,5.1,Large Indian,Family,0.0,5,4,3300.0,0.0,9700.0,13100.0,6600.0,No,0.0,832.0,185800.0,41700.0,E-commerce Shopping EMI,189000.0,7,High_Risk,28380.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Post Graduate,57820.0,Private,5.2,Mid-size,Family,0.0,3,2,9600.0,0.0,6200.0,13900.0,10900.0,Yes,10000.0,576.0,348600.0,149700.0,Home Appliances EMI,58000.0,35,High_Risk,2464.0,High_Risk,Not_Eligible,False,True
48.0,Female,Married,Post Graduate,108200.0,Private,26.0,Large Indian,Own,0.0,5,4,4900.0,0.0,10900.0,31100.0,19400.0,No,0.0,699.0,785300.0,423000.0,Personal Loan EMI,554000.0,30,Not_Eligible,23045.0,Not_Eligible,High_Risk,False,True
32.0,Female,Married,Post Graduate,46800.0,Government,1.1,Startup,Family,0.0,4,3,4100.0,0.0,4900.0,9100.0,3400.0,No,0.0,734.0,103000.0,51800.0,Personal Loan EMI,380000.0,45,High_Risk,12650.0,High_Risk,Not_Eligible,False,True
32.0,Female,Single,Graduate,32800.0,Private,1.8,MNC,Own,0.0,1,0,0.0,0.0,1700.0,5500.0,5900.0,No,0.0,771.0,50800.0,21600.0,Home Appliances EMI,135000.0,19,High_Risk,9456.0,High_Risk,Eligible,False,True
38.0,Female,Married,Graduate,51700.0,Private,3.9,Large Indian,Rented,9600.0,3,2,0.0,0.0,5600.0,9200.0,5500.0,No,0.0,724.0,146700.0,29800.0,Education EMI,180000.0,36,High_Risk,6700.0,High_Risk,Eligible,False,True
38.0,Female,Married,Graduate,62100.0,Private,0.5,Startup,Own,0.0,4,3,9100.0,10900.0,4500.0,14100.0,4500.0,Yes,7900.0,592.0,307400.0,100800.0,Education EMI,81000.0,38,Not_Eligible,2486.4,Not_Eligible,High_Risk,False,True
48.0,Female,Married,Post Graduate,67200.0,Government,8.3,Large Indian,Family,0.0,4,3,11100.0,9900.0,4200.0,17400.0,12500.0,No,0.0,779.0,367800.0,141400.0,E-commerce Shopping EMI,134000.0,19,High_Risk,7986.0,High_Risk,Not_Eligible,False,True
27.0,Male,Single,Post Graduate,98100.0,Private,1.0,Large Indian,Family,0.0,2,1,0.0,0.0,10100.0,21900.0,12900.0,No,0.0,639.0,303300.0,171900.0,Vehicle EMI,1135000.0,77,High_Risk,21280.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Professional,123000.0,Private,0.7,MNC,Own,0.0,5,4,0.0,0.0,12400.0,21000.0,18000.0,No,0.0,569.0,66100.0,16400.0,Personal Loan EMI,436000.0,38,High_Risk,18329.6,High_Risk,Not_Eligible,False,True
48.0,Male,Married,Post Graduate,45100.0,Private,4.3,Large Indian,Rented,12000.0,5,4,0.0,0.0,3100.0,7600.0,8300.0,No,0.0,687.0,210500.0,61600.0,Vehicle EMI,281000.0,68,Eligible,7050.0,Eligible,High_Risk,False,True
32.0,Male,Married,Professional,156200.0,Self-employed,5.2,Large Indian,Own,0.0,5,4,8300.0,0.0,19400.0,26500.0,14500.0,Yes,18900.0,719.0,259300.0,141800.0,Vehicle EMI,821000.0,60,Not_Eligible,17287.2,Not_Eligible,High_Risk,False,True
32.0,Male,Married,High School,85500.0,Private,10.0,Large Indian,Own,0.0,3,2,3400.0,0.0,9600.0,24000.0,12000.0,No,0.0,731.0,148500.0,58300.0,Vehicle EMI,263000.0,25,High_Risk,14600.0,High_Risk,Eligible,False,True
27.0,Male,Married,Post Graduate,78100.0,Private,0.8,Mid-size,Rented,18800.0,2,1,0.0,12600.0,5600.0,21600.0,6300.0,No,0.0,681.0,263200.0,140000.0,Education EMI,164000.0,48,High_Risk,5280.0,High_Risk,Eligible,False,True
48.0,Female,Married,Post Graduate,23400.0,Private,9.1,Startup,Family,0.0,3,2,0.0,0.0,3000.0,5000.0,1600.0,No,0.0,794.0,120200.0,53100.0,Vehicle EMI,516000.0,79,Not_Eligible,8280.0,Not_Eligible,High_Risk,False,True
27.0,Male,Single,Graduate,80600.0,Private,1.5,MNC,Own,0.0,1,0,0.0,0.0,4400.0,20100.0,5300.0,Yes,17600.0,755.0,209900.0,78700.0,Vehicle EMI,727000.0,75,High_Risk,13944.0,High_Risk,Not_Eligible,False,True
38.0,Male,Single,Graduate,55800.0,Self-employed,10.1,MNC,Own,0.0,1,0,0.0,0.0,7500.0,11300.0,9800.0,No,0.0,739.0,127500.0,60800.0,Home Appliances EMI,68000.0,6,High_Risk,12240.0,High_Risk,Not_Eligible,False,True
32.0,Male,Married,Post Graduate,105400.0,Government,3.8,MNC,Rented,33200.0,2,1,0.0,0.0,12400.0,18100.0,15100.0,No,0.0,767.0,402800.0,86600.0,E-commerce Shopping EMI,108000.0,8,High_Risk,17556.0,High_Risk,Eligible,False,True
32.0,Female,Married,Post Graduate,119400.0,Private,1.8,Large Indian,Rented,26900.0,3,2,13600.0,0.0,14400.0,30500.0,22000.0,No,0.0,695.0,608300.0,218500.0,Home Appliances EMI,87000.0,16,High_Risk,6000.0,High_Risk,Not_Eligible,False,True
58.0,Male,Single,Graduate,61500.0,Private,15.9,Mid-size,Rented,15500.0,1,0,0.0,0.0,5700.0,17900.0,4500.0,No,0.0,745.0,75400.0,27600.0,Education EMI,154000.0,24,Not_Eligible,7160.0,Not_Eligible,High_Risk,False,True
58.0,Male,Married,Graduate,97400.0,Government,8.3,Startup,Family,0.0,2,1,8700.0,19900.0,14300.0,17500.0,15200.0,No,0.0,841.0,426500.0,87800.0,Education EMI,497000.0,45,High_Risk,14388.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,High School,33600.0,Government,3.6,MNC,Own,0.0,5,4,0.0,0.0,3700.0,5800.0,6100.0,No,0.0,693.0,79300.0,19000.0,E-commerce Shopping EMI,61000.0,9,Eligible,9900.0,Eligible,High_Risk,False,True
48.0,Male,Married,Graduate,95600.0,Private,19.7,MNC,Rented,18900.0,3,2,4900.0,0.0,9900.0,15300.0,10700.0,No,0.0,748.0,251700.0,104200.0,Vehicle EMI,760000.0,72,Eligible,17950.0,Eligible,High_Risk,False,True
32.0,Female,Married,Post Graduate,35800.0,Private,4.2,Large Indian,Family,0.0,5,4,0.0,0.0,5200.0,6400.0,4400.0,Yes,5100.0,640.0,28600.0,10900.0,Education EMI,109000.0,47,High_Risk,3292.8,High_Risk,Not_Eligible,False,True
27.0,Female,Single,Post Graduate,75200.0,Government,1.7,Mid-size,Own,0.0,3,2,12500.0,0.0,10000.0,18200.0,4500.0,No,0.0,742.0,127500.0,38800.0,Home Appliances EMI,172000.0,19,High_Risk,12000.0,High_Risk,Eligible,False,True
38.0,Male,Married,Graduate,26300.0,Private,2.9,Large Indian,Own,0.0,5,4,0.0,0.0,2100.0,6600.0,2600.0,Yes,5000.0,719.0,95200.0,26500.0,E-commerce Shopping EMI,57000.0,20,High_Risk,3500.0,High_Risk,Not_Eligible,False,True
32.0,Female,Single,Graduate,51700.0,Self-employed,0.7,Startup,Rented,7000.0,1,0,0.0,0.0,2100.0,6700.0,3900.0,No,0.0,704.0,213000.0,76200.0,Vehicle EMI,217000.0,70,High_Risk,4455.0,High_Risk,Eligible,False,True
48.0,Male,Married,Post Graduate,34700.0,Private,8.1,MNC,Rented,12100.0,5,4,4000.0,0.0,3000.0,9100.0,4100.0,No,0.0,793.0,251000.0,64100.0,Education EMI,54000.0,46,High_Risk,1584.0,High_Risk,Not_Eligible,False,True
38.0,Female,Married,High School,46400.0,Government,6.8,Mid-size,Own,0.0,3,2,0.0,0.0,2400.0,10300.0,5100.0,No,0.0,715.0,339000.0,78600.0,Personal Loan EMI,645000.0,59,High_Risk,17303.0,High_Risk,Not_Eligible,False,True
32.0,Male,Single,Graduate,29500.0,Private,5.1,Small,Family,0.0,1,0,0.0,0.0,2100.0,8000.0,3200.0,No,0.0,694.0,147900.0,46400.0,Vehicle EMI,400000.0,80,High_Risk,8100.0,High_Risk,Eligible,False,True
27.0,male,Single,Post Graduate,110400.0,Government,0.7,Mid-size,Own,0.0,1,0,0.0,0.0,10700.0,25800.0,13800.0,No,0.0,773.0,301900.0,70700.0,Education EMI,444000.0,18,Eligible,36060.0,Eligible,High_Risk,False,True
48.0,Male,Married,Post Graduate,143500.0,Private,0.5,Large Indian,Own,0.0,4,3,0.0,0.0,8000.0,28700.0,13700.0,Yes,24400.0,697.0,330700.0,171100.0,Education EMI,119000.0,7,High_Risk,19236.0,High_Risk,Not_Eligible,False,True
32.0,Male,Married,Graduate,52000.0,Private,1.3,MNC,Own,0.0,4,3,0.0,0.0,3800.0,9400.0,4200.0,No,0.0,721.0,120400.0,37400.0,Education EMI,269000.0,20,High_Risk,17300.0,High_Risk,Not_Eligible,False,True
38.0,Male,Married,Graduate,110400.0,Private,1.6,Startup,Family,0.0,5,4,7100.0,7900.0,14800.0,22700.0,10200.0,Yes,25900.0,619.0,840200.0,387500.0,Education EMI,187000.0,44,High_Risk,6714.4,High_Risk,Eligible,False,True
32.0,Male,Married,Professional,93900.0,Private,3.5,MNC,Rented,23900.0,3,2,0.0,12800.0,11200.0,17500.0,6900.0,No,0.0,719.0,731000.0,177700.0,E-commerce Shopping EMI,167000.0,21,Eligible,11880.0,Eligible,High_Risk,False,True
38.0,Female,Married,Graduate,79500.0,Private,4.6,Mid-size,Own,9483.0,3,2,13900.0,0.0,6900.0,22000.0,9000.0,No,0.0,731.0,409600.0,228000.0,E-commerce Shopping EMI,170000.0,17,High_Risk,13850.0,High_Risk,Eligible,False,True
32.0,Male,Married,Graduate,74800.0,Private,6.6,Large Indian,Rented,15600.0,4,3,2300.0,0.0,10100.0,14900.0,9200.0,No,0.0,648.0,135000.0,75400.0,Education EMI,238000.0,46,High_Risk,7264.0,High_Risk,Eligible,False,True
38.0,Male,Married,Graduate,55800.0,Private,1.4,MNC,Rented,18400.0,2,1,0.0,0.0,3600.0,8500.0,10500.0,No,0.0,778.0,289400.0,110400.0,Vehicle EMI,423000.0,80,High_Risk,8880.0,High_Risk,Eligible,False,True
38.0,Male,Married,Graduate,67300.0,Self-employed,1.9,Mid-size,Family,0.0,3,2,13300.0,0.0,6700.0,19000.0,6200.0,Yes,14300.0,672.0,41700.0,11600.0,Home Appliances EMI,45000.0,30,High_Risk,1965.6,High_Risk,Eligible,False,True
38.0,Female,Married,Graduate,23200.0,Government,9.6,MNC,Family,0.0,4,3,4600.0,0.0,3100.0,3900.0,1200.0,No,0.0,701.0,53900.0,13400.0,E-commerce Shopping EMI,113000.0,23,High_Risk,5720.0,High_Risk,Not_Eligible,False,True
48.0,Male,Married,Graduate,59700.0,Private,26.0,Large Indian,Rented,11400.0,4,3,4300.0,0.0,4300.0,15900.0,3500.0,No,0.0,764.0,263700.0,115200.0,Education EMI,399000.0,40,Not_Eligible,12180.0,Not_Eligible,High_Risk,False,True
32.0,Male,Single,High School,35900.0,Private,3.3,Startup,Rented,8700.0,1,0,0.0,0.0,4300.0,7600.0,6700.0,No,0.0,620.0,63600.0,16900.0,Vehicle EMI,120000.0,63,High_Risk,2752.0,High_Risk,Eligible,False,True
32.0,Male,Married,Post Graduate,105700.0,Private,5.1,Mid-size,Family,0.0,5,4,0.0,0.0,5300.0,31200.0,14900.0,No,0.0,646.0,667300.0,312100.0,Personal Loan EMI,917000.0,54,Not_Eligible,23892.0,Not_Eligible,High_Risk,False,True
32.0,Male,Married,Post Graduate,93500.0,Government,0.5,Mid-size,Own,0.0,3,2,0.0,0.0,6800.0,15200.0,6100.0,No,0.0,717.0,224600.0,87100.0,Home Appliances EMI,197000.0,8,Eligible,32700.0,Eligible,High_Risk,False,True
32.0,Male,Married,Professional,62800.0,Self-employed,2.7,MNC,Family,0.0,4,3,5900.0,0.0,8200.0,14200.0,7400.0,Yes,7900.0,604.0,332400.0,78600.0,E-commerce Shopping EMI,12000.0,3,High_Risk,4838.4,High_Risk,Eligible,False,True
27.0,Male,Single,Post Graduate,53700.0,Private,4.1,MNC,Own,0.0,3,2,3500.0,0.0,3700.0,12400.0,8000.0,No,0.0,702.0,149700.0,42000.0,E-commerce Shopping EMI,50000.0,4,High_Risk,13050.0,High_Risk,Not_Eligible,False,True
27.0,Male,Married,Graduate,109500.0,Self-employed,0.5,MNC,Own,0.0,4,3,0.0,24300.0,8500.0,30800.0,16200.0,No,0.0,608.0,610200.0,242000.0,Education EMI,170000.0,20,High_Risk,10692.0,High_Risk,Eligible,False,True
39.0,Male,Single,Post Graduate,71268.0,Private,0.5,MNC,Own,0.0,1,0,0.0,0.0,5800.0,21000.0,4400.0,No,0.0,558.0,475800.0,241900.0,Personal Loan EMI,312000.0,38,Eligible,13657.6,Eligible,High_Risk,False,True
32.0,Female,Married,Post Graduate,55200.0,Private,0.5,Mid-size,Family,0.0,4,3,0.0,0.0,3900.0,15800.0,8600.0,No,0.0,651.0,92600.0,44300.0,Vehicle EMI,230000.0,28,Not_Eligible,8608.0,Not_Eligible,High_Risk,False,True
38.0,Female,Single,Post Graduate,51700.0,Private,9.0,Large Indian,Family,0.0,2,1,4300.0,0.0,4800.0,15600.0,14600.0,No,0.0,699.0,338900.0,195400.0,Home Appliances EMI,98000.0,12,Eligible,19250.0,Eligible,Not_Eligible,False,True
27.0,Female,Single,Post Graduate,36400.0,Private,1.7,MNC,Own,0.0,2,1,11200.0,0.0,3300.0,10300.0,5700.0,No,0.0,607.0,82600.0,47300.0,Home Appliances EMI,31000.0,16,High_Risk,2360.0,High_Risk,Not_Eligible,False,True
32.0,Male,Single,Professional,185800.0,Private,0.5,MNC,Own,0.0,3,2,0.0,0.0,25400.0,37600.0,22500.0,Yes,44300.0,615.0,758300.0,247000.0,Vehicle EMI,513000.0,58,High_Risk,12544.0,High_Risk,Not_Eligible,False,True
27.0,Male,Married,Graduate,70500.0,Government,2.2,Startup,Own,0.0,5,4,0.0,0.0,6300.0,14600.0,5400.0,Yes,17200.0,693.0,333800.0,90300.0,Education EMI,319000.0,41,Not_Eligible,9450.0,Not_Eligible,High_Risk,False,True
58.0,Female,Married,Post Graduate,56000.0,Government,36.0,Large Indian,Own,0.0,3,2,4700.0,0.0,3800.0,9900.0,10800.0,No,0.0,758.0,266500.0,125300.0,Personal Loan EMI,610000.0,50,High_Risk,17688.0,High_Risk,Not_Eligible,False,True
48.0,Male,Married,Professional,75900.0,Private,0.7,Large Indian,Family,0.0,4,3,14500.0,0.0,7600.0,13200.0,12400.0,Yes,17800.0,602.0,75500.0,29300.0,E-commerce Shopping EMI,16000.0,11,High_Risk,1863.68,High_Risk,Eligible,False,True
27.0,Male,Single,Post Graduate,58800.0,Private,4.7,Large Indian,Own,0.0,1,0,0.0,0.0,7300.0,15700.0,5300.0,No,0.0,740.0,108700.0,43100.0,Vehicle EMI,440000.0,56,High_Risk,12200.0,High_Risk,Eligible,False,True
38.0,Male,Single,Post Graduate,137800.0,Private,8.1,Large Indian,Own,0.0,1,0,0.0,0.0,14200.0,30100.0,19500.0,No,0.0,748.0,109600.0,65200.0,Personal Loan EMI,937000.0,59,High_Risk,29600.0,High_Risk,Eligible,False,True
32.0,Male,Single,Post Graduate,38500.0,Private,2.2,Large Indian,Family,0.0,1,0,0.0,0.0,4000.0,6900.0,4200.0,No,0.0,674.0,249400.0,63000.0,Personal Loan EMI,392000.0,40,Not_Eligible,12870.0,Not_Eligible,High_Risk,False,True
38.0,F,Married,Post Graduate,51800.0,Private,16.0,MNC,Rented,13800.0,2,1,0.0,0.0,3300.0,9100.0,9900.0,No,0.0,784.0,332900.0,119200.0,Education EMI,361000.0,47,High_Risk,10362.0,High_Risk,Not_Eligible,False,True
48.0,Male,Married,Graduate,67400.0,Private,26.0,Startup,Rented,17900.0,5,4,5300.0,0.0,3800.0,11700.0,6400.0,No,0.0,781.0,76500.0,39100.0,Vehicle EMI,671000.0,83,Not_Eligible,10704.0,Not_Eligible,High_Risk,False,True
48.0,Female,Married,Post Graduate,121700.0,Private,2.5,Mid-size,Rented,24200.0,4,3,0.0,0.0,10600.0,34100.0,19700.0,No,0.0,739.0,228600.0,57600.0,Education EMI,457000.0,37,Not_Eligible,13240.0,Not_Eligible,High_Risk,False,True
27.0,Female,Single,Post Graduate,82800.0,Private,5.0,Mid-size,Rented,13100.0,1,0,0.0,0.0,11600.0,20200.0,11300.0,No,0.0,649.0,413800.0,153900.0,E-commerce Shopping EMI,148000.0,15,Not_Eligible,10640.0,Not_Eligible,High_Risk,False,True
32.0,Male,Married,High School,62300.0,Private,1.7,Startup,Family,0.0,2,1,0.0,6100.0,7700.0,17400.0,10200.0,No,0.0,670.0,464900.0,126600.0,E-commerce Shopping EMI,66000.0,6,High_Risk,11495.0,High_Risk,Not_Eligible,False,True
38.0,Male,Single,Professional,43800.0,Private,3.5,Large Indian,Family,0.0,2,1,10800.0,0.0,4700.0,9700.0,3800.0,Yes,11400.0,660.0,119500.0,37200.0,Home Appliances EMI,31000.0,33,High_Risk,1190.0,High_Risk,Not_Eligible,False,True
32.0,Female,Married,Post Graduate,72800.0,Private,0.5,Large Indian,Rented,24800.0,2,1,2100.0,10600.0,4000.0,11600.0,9300.0,No,0.0,672.0,188100.0,95700.0,Vehicle EMI,136000.0,39,High_Risk,4160.0,High_Risk,Not_Eligible,False,True
27.0,Female,Single,Professional,78200.0,Private,0.6,MNC,Family,0.0,2,1,4100.0,0.0,9300.0,20500.0,8600.0,No,0.0,759.0,319300.0,96600.0,Education EMI,400000.0,35,High_Risk,17136.0,High_Risk,Eligible,False,True
27.0,Female,Married,Post Graduate,125500.0,Private,1.7,Startup,Rented,42200.0,3,2,3600.0,0.0,7900.0,32900.0,25000.0,No,0.0,729.0,692100.0,412600.0,Home Appliances EMI,119000.0,22,High_Risk,6950.0,High_Risk,Eligible,False,True
48.0,Male,Married,High School,25600.0,Private,4.5,Startup,Family,0.0,3,2,0.0,0.0,1400.0,6700.0,4900.0,No,0.0,742.0,153600.0,75100.0,E-commerce Shopping EMI,106000.0,23,Eligible,6930.0,Eligible,High_Risk,False,True
38.0,Male,Married,Post Graduate,42600.0,Private,4.8,MNC,Own,0.0,4,3,0.0,0.0,4100.0,11300.0,3800.0,No,0.0,661.0,87300.0,47200.0,E-commerce Shopping EMI,65000.0,6,High_Risk,11700.0,High_Risk,Not_Eligible,False,True
32.0,Male,Married,Professional,109100.0,Private,1.9,Large Indian,Rented,35200.0,4,3,12600.0,0.0,14100.0,17400.0,20000.0,No,0.0,786.0,774600.0,371800.0,Home Appliances EMI,70000.0,15,Eligible,6468.0,Eligible,High_Risk,False,True
48.0,Male,Married,Post Graduate,112600.0,Private,8.9,MNC,Rented,33000.0,4,3,0.0,0.0,12800.0,29200.0,11000.0,No,0.0,744.0,163500.0,55900.0,Education EMI,202000.0,24,High_Risk,10640.0,High_Risk,Eligible,False,True
27.0,Male,Single,Professional,59200.0,Private,1.3,Startup,Family,0.0,2,1,0.0,0.0,3500.0,10100.0,9600.0,Yes,15000.0,562.0,54000.0,20100.0,Education EMI,102000.0,25,Not_Eligible,4704.0,Not_Eligible,High_Risk,False,True
27.0,female,Married,High School,51700.0,Private,0.8,Large Indian,Family,0.0,4,3,0.0,18300.0,4200.0,6900.0,1900.0,No,0.0,633.0,44300.0,23200.0,E-commerce Shopping EMI,11000.0,13,Not_Eligible,500.0,Not_Eligible,Eligible,False,True
