age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi,actual_class,predicted_class,prediction_correct,error_type,actual_high_risk,predicted_high_risk
58.0,Male,Married,Post Graduate,104700.0,Private,3.1,Large Indian,Rented,18100.0,4,3,6100.0,0.0,13400.0,27700.0,7000.0,No,0.0,829.0,219000.0,84700.0,Home Appliances EMI,248000.0,14,High_Risk,19440.0,High_Risk,Not_Eligible,False,High_Risk -> Not_Eligible,True,False
48.0,Male,Married,Post Graduate,109900.0,Government,5.3,Large Indian,Rented,19100.0,3,2,11000.0,7700.0,10900.0,22900.0,18200.0,Yes,31700.0,823.0,56000.0,24200.0,Personal Loan EMI,869000.0,39,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Married,Post Graduate,106300.0,Private,1.4,Small,Rented,36800.0,5,4,0.0,0.0,15900.0,23200.0,14000.0,No,0.0,786.0,813800.0,341800.0,Vehicle EMI,663000.0,57,Not_Eligible,10824.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Single,Graduate,39600.0,Private,1.3,Small,Own,0.0,2,1,9200.0,0.0,5500.0,10200.0,4800.0,Yes,9600.0,601.0,105000.0,74000.0,E-commerce Shopping EMI,142000.0,17,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Married,Post Graduate,53200.0,Private,2.3,Startup,Own,0.0,4,3,9100.0,0.0,7100.0,8600.0,5700.0,Yes,11800.0,625.0,157800.0,90500.0,E-commerce Shopping EMI,67000.0,9,Not_Eligible,3052.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Male,Married,Professional,79900.0,Self-employed,7.5,Startup,Rented,17700.0,3,2,0.0,0.0,6200.0,18500.0,11200.0,Yes,9700.0,850.0,532200.0,304500.0,Vehicle EMI,516000.0,83,Not_Eligible,6902.28,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Professional,127600.0,Government,16.0,Mid-size,Family,0.0,3,2,9300.0,0.0,15600.0,24200.0,17700.0,Yes,27700.0,850.0,613600.0,266100.0,E-commerce Shopping EMI,110000.0,16,Eligible,15292.2,Eligible,Eligible,True,Correct,False,False
32.0,Female,Married,Graduate,44600.0,Private,2.8,MNC,Rented,7800.0,4,3,0.0,12900.0,2800.0,12600.0,5400.0,Yes,5900.0,621.0,309000.0,182500.0,Vehicle EMI,1172000.0,67,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Professional,44500.0,Private,1.9,Startup,Own,0.0,4,3,0.0,10300.0,3600.0,8300.0,6300.0,Yes,8300.0,728.0,47300.0,16800.0,Home Appliances EMI,247000.0,20,Not_Eligible,2156.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Married,Post Graduate,57900.0,Private,1.8,Large Indian,Family,0.0,2,1,6000.0,0.0,5500.0,11400.0,3400.0,No,0.0,696.0,260900.0,134800.0,E-commerce Shopping EMI,87000.0,6,High_Risk,15800.0,High_Risk,High_Risk,True,Correct,True,True
32.0,Male,Married,High School,16200.0,Private,2.9,Mid-size,Own,0.0,2,1,3500.0,0.0,2000.0,2700.0,3200.0,Yes,2800.0,640.0,118500.0,68700.0,Home Appliances EMI,232000.0,29,Not_Eligible,616.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Professional,37300.0,Private,0.5,Large Indian,Own,0.0,2,1,4700.0,0.0,2500.0,5700.0,2600.0,Yes,5900.0,684.0,176600.0,87000.0,Personal Loan EMI,559000.0,37,Not_Eligible,4452.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Single,Post Graduate,117600.0,Private,2.2,Large Indian,Family,0.0,3,2,12900.0,6600.0,11800.0,31100.0,11300.0,No,0.0,666.0,687000.0,385000.0,Personal Loan EMI,540000.0,16,Not_Eligible,21950.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Male,Married,Graduate,20700.0,Self-employed,36.0,Mid-size,Family,9904.0,3,2,0.0,6800.0,2800.0,4500.0,3100.0,No,0.0,626.0,98500.0,42000.0,E-commerce Shopping EMI,14000.0,11,Not_Eligible,1260.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Single,High School,52600.0,Private,5.4,Startup,Rented,9700.0,2,1,8800.0,0.0,5100.0,11200.0,9200.0,No,0.0,803.0,114400.0,62000.0,Personal Loan EMI,798000.0,53,Not_Eligible,5160.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Single,Post Graduate,81300.0,Self-employed,0.5,Mid-size,Family,0.0,2,1,6100.0,0.0,11900.0,23700.0,8800.0,No,0.0,791.0,452000.0,103400.0,Home Appliances EMI,148000.0,24,Eligible,16632.0,Eligible,Eligible,True,Correct,False,False
38.0,Male,Single,Professional,92800.0,Private,2.7,Large Indian,Rented,24500.0,1,0,0.0,0.0,10100.0,24000.0,7100.0,No,0.0,743.0,629900.0,203300.0,Education EMI,383000.0,45,Eligible,14905.0,Eligible,Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,62600.0,Self-employed,10.0,Mid-size,Family,0.0,5,4,5000.0,0.0,6900.0,9900.0,4500.0,No,0.0,750.0,414100.0,203000.0,E-commerce Shopping EMI,79000.0,14,Eligible,21562.2,Eligible,Eligible,True,Correct,False,False
27.0,Male,Single,High School,68400.0,Private,0.6,Mid-size,Own,0.0,1,0,0.0,0.0,9500.0,18300.0,11800.0,Yes,16800.0,633.0,105800.0,42600.0,Education EMI,149000.0,17,Not_Eligible,2150.4,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Single,High School,20700.0,Private,1.5,Large Indian,Own,0.0,2,1,0.0,11900.0,3000.0,6200.0,1100.0,No,0.0,619.0,159300.0,88600.0,E-commerce Shopping EMI,154000.0,19,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Post Graduate,52600.0,Private,6.6,Mid-size,Family,0.0,3,2,3300.0,0.0,3000.0,10100.0,10500.0,Yes,11800.0,695.0,149000.0,30800.0,E-commerce Shopping EMI,67000.0,19,High_Risk,4865.0,High_Risk,High_Risk,True,Correct,True,True
58.0,Male,Married,Professional,65300.0,Private,10.1,MNC,Rented,16000.0,3,2,10000.0,0.0,5000.0,10300.0,8900.0,No,0.0,749.0,336100.0,124200.0,Vehicle EMI,804000.0,65,Not_Eligible,7550.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Post Graduate,30500.0,Private,0.5,Large Indian,Own,0.0,4,3,0.0,0.0,4000.0,6000.0,4900.0,No,0.0,579.0,111800.0,55400.0,Home Appliances EMI,187000.0,36,Not_Eligible,4992.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Post Graduate,111200.0,Private,3.8,Small,Rented,31900.0,4,3,5400.0,0.0,9100.0,27800.0,13700.0,No,0.0,630.0,731200.0,163800.0,Personal Loan EMI,761000.0,14,Not_Eligible,10252.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Professional,45300.0,Private,1.0,Large Indian,Own,0.0,2,1,5400.0,23200.0,3600.0,12100.0,6900.0,Yes,9100.0,695.0,195900.0,48100.0,Vehicle EMI,82000.0,48,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Post Graduate,73200.0,Private,0.5,Mid-size,Family,0.0,2,1,11200.0,19800.0,10500.0,13800.0,14100.0,Yes,15400.0,605.0,513400.0,145600.0,Education EMI,499000.0,12,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Female,Married,Graduate,83300.0,Private,6.7,Large Indian,Own,0.0,4,3,10200.0,0.0,6800.0,21500.0,4800.0,Yes,9800.0,670.0,471800.0,224300.0,Home Appliances EMI,186000.0,22,High_Risk,10570.0,High_Risk,High_Risk,True,Correct,True,True
38.0,Female,Single,Graduate,27100.0,Private,4.0,MNC,Rented,7000.0,3,2,0.0,0.0,3900.0,5100.0,4700.0,No,0.0,755.0,91800.0,22500.0,Home Appliances EMI,233000.0,17,Not_Eligible,3840.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Single,Graduate,84500.0,Self-employed,3.3,MNC,Family,0.0,1,0,0.0,0.0,8400.0,13500.0,11700.0,No,0.0,642.0,648400.0,246100.0,Education EMI,353000.0,6,Not_Eligible,20156.4,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Graduate,28500.0,Private,9.2,MNC,Family,0.0,3,2,13100.0,0.0,4200.0,8400.0,3500.0,No,0.0,694.0,73300.0,38200.0,Education EMI,223000.0,18,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Single,Post Graduate,70800.0,Private,1.2,Startup,Own,0.0,2,1,0.0,0.0,10000.0,13200.0,13200.0,No,0.0,738.0,189500.0,96600.0,E-commerce Shopping EMI,11000.0,16,Eligible,17200.0,Eligible,Eligible,True,Correct,False,False
48.0,Male,Married,High School,45600.0,Private,6.5,Large Indian,Rented,11900.0,2,1,0.0,14700.0,3300.0,7300.0,7100.0,No,0.0,739.0,30400.0,12900.0,Home Appliances EMI,55000.0,14,Not_Eligible,520.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Male,Married,Graduate,60200.0,Self-employed,0.5,Mid-size,Family,0.0,3,2,9100.0,9000.0,5900.0,14400.0,7900.0,No,0.0,672.0,411400.0,146500.0,Vehicle EMI,1354000.0,26,Not_Eligible,6880.5,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Post Graduate,28300.0,Private,0.5,Large Indian,Own,0.0,2,1,0.0,0.0,2500.0,5400.0,2500.0,Yes,5900.0,687.0,195900.0,90000.0,E-commerce Shopping EMI,199000.0,17,Not_Eligible,3360.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Post Graduate,82300.0,Self-employed,5.4,MNC,Rented,28600.0,3,2,5100.0,0.0,9400.0,12800.0,9100.0,Yes,24300.0,747.0,361100.0,185600.0,Education EMI,252000.0,17,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Post Graduate,69800.0,Private,0.7,MNC,Own,0.0,1,0,0.0,0.0,9500.0,14500.0,11600.0,Yes,20400.0,705.0,296000.0,144700.0,E-commerce Shopping EMI,56000.0,21,Eligible,3864.0,Eligible,Eligible,True,Correct,False,False
38.0,Male,Married,Professional,46800.0,Private,4.2,Large Indian,Rented,7900.0,5,4,3100.0,0.0,5300.0,8400.0,4800.0,Yes,5300.0,652.0,122900.0,38700.0,Home Appliances EMI,183000.0,34,Not_Eligible,4200.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,M,Married,Graduate,74200.0,Private,2.9,Large Indian,Family,0.0,2,1,2900.0,0.0,8100.0,20200.0,11500.0,Yes,8500.0,730.0,507800.0,105600.0,Home Appliances EMI,102000.0,35,Eligible,8855.0,Eligible,Eligible,True,Correct,False,False
48.0,Male,Married,High School,30900.0,Private,4.3,MNC,Rented,4700.0,2,1,5600.0,0.0,3100.0,5900.0,2600.0,No,0.0,694.0,191500.0,77500.0,Personal Loan EMI,973000.0,41,Not_Eligible,4950.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Post Graduate,96300.0,Government,0.5,Large Indian,Own,0.0,3,2,0.0,0.0,8500.0,21500.0,15500.0,No,0.0,726.0,703900.0,412600.0,Vehicle EMI,219000.0,44,Eligible,27940.0,Eligible,Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,45800.0,Private,7.1,MNC,Family,0.0,3,2,14600.0,0.0,4900.0,11600.0,3100.0,No,0.0,707.0,289500.0,141900.0,Vehicle EMI,309000.0,40,Not_Eligible,6380.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Graduate,114500.0,Private,1.8,MNC,Rented,38200.0,1,0,0.0,0.0,16700.0,22400.0,6200.0,Yes,27400.0,760.0,371300.0,149100.0,Personal Loan EMI,121000.0,21,Not_Eligible,1512.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,18000.0,Government,6.7,Large Indian,Rented,3500.0,3,2,12000.0,0.0,2000.0,4300.0,2800.0,Yes,5100.0,756.0,127700.0,69800.0,Home Appliances EMI,205000.0,8,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,67400.0,Private,13.9,Large Indian,Rented,14700.0,4,3,14500.0,0.0,7300.0,18800.0,8000.0,Yes,14400.0,701.0,66700.0,29600.0,E-commerce Shopping EMI,197000.0,3,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Professional,170200.0,Private,1.7,MNC,Own,0.0,2,1,11900.0,6800.0,15200.0,37100.0,8900.0,No,0.0,693.0,994100.0,227000.0,Education EMI,88000.0,20,Eligible,45150.0,Eligible,Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,29200.0,Private,4.9,MNC,Own,0.0,3,2,0.0,0.0,3800.0,8800.0,4300.0,No,0.0,649.0,151200.0,40200.0,Personal Loan EMI,479000.0,45,Not_Eligible,4920.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Post Graduate,47800.0,Private,0.5,Mid-size,Rented,15200.0,2,1,9800.0,8000.0,5800.0,8200.0,7900.0,No,0.0,754.0,167900.0,41900.0,Home Appliances EMI,288000.0,9,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,M,Married,Graduate,41100.0,Self-employed,6.0,MNC,Own,0.0,3,2,10800.0,16500.0,3900.0,8700.0,6800.0,No,0.0,731.0,311900.0,172000.0,Vehicle EMI,938000.0,30,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,52100.0,Private,10.0,Startup,Family,0.0,2,1,4400.0,0.0,3300.0,15100.0,7600.0,Yes,12900.0,708.0,413400.0,133200.0,Personal Loan EMI,443000.0,26,Not_Eligible,3388.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Single,High School,37600.0,Private,0.7,Large Indian,Own,0.0,1,0,0.0,0.0,4900.0,8300.0,6900.0,No,0.0,619.0,226800.0,57000.0,Home Appliances EMI,192000.0,10,Not_Eligible,6160.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Female,Married,Professional,59700.0,Government,4.7,Large Indian,Own,0.0,4,3,5000.0,0.0,8500.0,10200.0,6200.0,Yes,6900.0,692.0,370500.0,169500.0,Home Appliances EMI,69000.0,6,Not_Eligible,9698.15,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Single,Post Graduate,71600.0,Private,0.6,Mid-size,Own,0.0,3,2,13000.0,0.0,4600.0,20100.0,12200.0,No,0.0,674.0,76000.0,27500.0,Education EMI,51000.0,38,Eligible,6944.0,Eligible,Eligible,True,Correct,False,False
38.0,Male,Married,Post Graduate,35400.0,Private,15.5,Large Indian,Own,0.0,2,1,0.0,8500.0,3900.0,10400.0,3500.0,No,0.0,736.0,44100.0,9900.0,Vehicle EMI,467000.0,45,Not_Eligible,3640.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Graduate,35700.0,Government,0.5,MNC,Family,0.0,2,1,0.0,0.0,2300.0,10700.0,2800.0,Yes,5100.0,689.0,199200.0,54300.0,Education EMI,315000.0,48,Not_Eligible,5180.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,High School,39300.0,Government,7.1,Startup,Family,0.0,2,1,0.0,0.0,2300.0,6900.0,4900.0,Yes,5500.0,719.0,254900.0,85800.0,E-commerce Shopping EMI,107000.0,13,Not_Eligible,8342.95,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,57200.0,Government,2.2,Mid-size,Own,0.0,3,2,7800.0,0.0,3600.0,10700.0,10500.0,No,0.0,691.0,329800.0,149200.0,E-commerce Shopping EMI,48000.0,14,Eligible,12300.0,Eligible,Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,58100.0,Government,11.0,MNC,Own,0.0,2,1,13600.0,0.0,3400.0,14300.0,5200.0,No,0.0,737.0,419100.0,194200.0,Vehicle EMI,1235000.0,55,Not_Eligible,13068.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Male,Married,Professional,75800.0,Private,20.9,Startup,Rented,11900.0,3,2,14700.0,0.0,10000.0,12600.0,4600.0,No,0.0,817.0,386900.0,213500.0,Home Appliances EMI,255000.0,27,High_Risk,13200.0,High_Risk,High_Risk,True,Correct,True,True
38.0,Male,Single,Graduate,84400.0,Private,8.6,Mid-size,Own,0.0,1,0,0.0,0.0,12500.0,18100.0,4700.0,No,0.0,850.0,424300.0,185000.0,Home Appliances EMI,65000.0,27,Eligible,29460.0,Eligible,Eligible,True,Correct,False,False
48.0,M,Single,Graduate,60800.0,Private,0.8,Startup,Family,0.0,2,1,12100.0,0.0,6900.0,16100.0,10100.0,Yes,14600.0,667.0,315700.0,70200.0,Education EMI,111000.0,29,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Married,Graduate,26300.0,Government,3.0,Mid-size,Own,0.0,3,2,13600.0,0.0,1600.0,6200.0,3900.0,No,0.0,748.0,196900.0,89900.0,E-commerce Shopping EMI,113000.0,15,Not_Eligible,605.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Single,Post Graduate,27200.0,Self-employed,0.5,Large Indian,Rented,8000.0,1,0,0.0,0.0,3300.0,6800.0,5400.0,Yes,6600.0,784.0,67900.0,39400.0,E-commerce Shopping EMI,56000.0,3,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Single,Graduate,30200.0,Private,10.0,MNC,Rented,7200.0,3,2,0.0,13800.0,4100.0,5400.0,2100.0,No,0.0,717.0,38000.0,8500.0,Home Appliances EMI,215000.0,28,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Post Graduate,25000.0,Private,4.3,MNC,Rented,7400.0,2,1,0.0,0.0,3600.0,4400.0,3700.0,Yes,2800.0,622.0,16500.0,5700.0,Personal Loan EMI,345000.0,58,Not_Eligible,694.4,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,68100.0,Private,16.0,Mid-size,Rented,18700.0,3,2,0.0,13700.0,7400.0,11200.0,11400.0,Yes,12600.0,645.0,221900.0,71200.0,Vehicle EMI,581000.0,22,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,High School,27900.0,Private,6.0,Startup,Family,0.0,3,2,14400.0,0.0,2800.0,6600.0,4800.0,No,0.0,690.0,219600.0,130300.0,E-commerce Shopping EMI,172000.0,22,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,24100.0,Private,0.5,MNC,Family,0.0,3,2,0.0,6100.0,1400.0,4800.0,3000.0,No,0.0,763.0,62800.0,13200.0,Education EMI,447000.0,29,Not_Eligible,4224.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Professional,54800.0,Private,7.8,Large Indian,Family,0.0,2,1,0.0,17000.0,6500.0,9000.0,3400.0,No,0.0,762.0,333600.0,144800.0,E-commerce Shopping EMI,118000.0,4,Not_Eligible,12474.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Professional,22500.0,Private,3.6,Large Indian,Family,0.0,4,3,0.0,22600.0,2500.0,6700.0,2000.0,No,0.0,767.0,55900.0,29000.0,Personal Loan EMI,171000.0,31,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Single,Graduate,68400.0,Private,9.7,Mid-size,Rented,19900.0,2,1,10800.0,0.0,8600.0,18500.0,11400.0,No,0.0,743.0,319600.0,186300.0,Home Appliances EMI,244000.0,18,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,Graduate,82300.0,Private,1.1,Mid-size,Rented,28400.0,3,2,14900.0,0.0,5000.0,21900.0,9600.0,No,0.0,640.0,462300.0,223100.0,Vehicle EMI,604000.0,51,Not_Eligible,1000.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,High School,38700.0,Private,6.3,Large Indian,Rented,10400.0,3,2,5200.0,19600.0,5200.0,7400.0,2200.0,No,0.0,733.0,277500.0,60500.0,E-commerce Shopping EMI,22000.0,13,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,High School,17600.0,Government,5.7,MNC,Family,0.0,4,3,0.0,0.0,1500.0,4300.0,2900.0,Yes,4800.0,708.0,63800.0,23400.0,Personal Loan EMI,425000.0,53,Not_Eligible,1578.5,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Single,Graduate,79400.0,Private,6.4,MNC,Own,0.0,1,0,0.0,0.0,7300.0,22200.0,14600.0,No,0.0,746.0,564300.0,331300.0,Education EMI,392000.0,41,Eligible,19415.0,Eligible,Eligible,True,Correct,False,False
48.0,Male,Married,Post Graduate,25400.0,Private,8.7,Large Indian,Own,0.0,3,2,0.0,0.0,2300.0,6200.0,4500.0,No,0.0,740.0,140100.0,70600.0,E-commerce Shopping EMI,72000.0,23,Eligible,6200.0,Eligible,Eligible,True,Correct,False,False
27.0,Male,Married,Post Graduate,61300.0,Private,2.0,Startup,Own,0.0,2,1,3100.0,0.0,3400.0,12900.0,7600.0,No,0.0,595.0,116700.0,61200.0,Home Appliances EMI,57000.0,18,Eligible,10976.0,Eligible,Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,43500.0,Private,5.9,Mid-size,Family,0.0,4,3,7000.0,0.0,4100.0,10200.0,5700.0,No,0.0,542.0,215500.0,77900.0,Vehicle EMI,444000.0,46,Not_Eligible,4125.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Male,Single,High School,45700.0,Private,6.9,Large Indian,Rented,11400.0,2,1,6800.0,0.0,3500.0,8700.0,3700.0,Yes,5000.0,614.0,169300.0,93000.0,Vehicle EMI,676000.0,15,Not_Eligible,1848.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Professional,133800.0,Private,3.2,Startup,Own,0.0,3,2,9000.0,12100.0,17800.0,29700.0,10800.0,No,0.0,665.0,134500.0,34400.0,Personal Loan EMI,190000.0,46,Eligible,21760.0,Eligible,Eligible,True,Correct,False,False
38.0,Male,Married,Professional,53300.0,Government,1.2,Large Indian,Own,0.0,4,3,0.0,19600.0,7900.0,13100.0,8100.0,Yes,11100.0,540.0,74200.0,15000.0,Vehicle EMI,165000.0,81,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Graduate,18000.0,Self-employed,1.1,Large Indian,Rented,6200.0,2,1,8300.0,0.0,1800.0,2900.0,1800.0,Yes,4100.0,652.0,129100.0,68000.0,Personal Loan EMI,831000.0,40,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,18000.0,Government,6.8,MNC,Family,0.0,3,2,0.0,20000.0,2500.0,3600.0,3600.0,No,0.0,800.0,113900.0,46500.0,E-commerce Shopping EMI,129000.0,15,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Post Graduate,47100.0,Private,2.8,Startup,Rented,10500.0,3,2,6100.0,0.0,6200.0,13400.0,9100.0,Yes,6000.0,707.0,72300.0,19200.0,Home Appliances EMI,50000.0,22,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,63200.0,Private,0.5,Large Indian,Rented,16500.0,3,2,9400.0,5600.0,8100.0,14600.0,11700.0,No,0.0,693.0,267600.0,133100.0,Vehicle EMI,702000.0,63,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Post Graduate,53600.0,Private,0.5,Startup,Own,0.0,3,2,0.0,17500.0,3200.0,8500.0,9100.0,No,0.0,649.0,325400.0,192100.0,Personal Loan EMI,814000.0,43,Not_Eligible,5385.6,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Professional,133400.0,Government,0.7,Startup,Rented,23100.0,3,2,5800.0,0.0,19100.0,28900.0,6800.0,No,0.0,820.0,747600.0,261200.0,Personal Loan EMI,390000.0,28,Eligible,29820.0,Eligible,Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,30100.0,Self-employed,2.2,Mid-size,Rented,4600.0,4,3,0.0,11200.0,4200.0,6000.0,3500.0,No,0.0,736.0,162000.0,96200.0,Home Appliances EMI,76000.0,32,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Professional,64100.0,Private,0.7,Large Indian,Family,0.0,2,1,9100.0,0.0,6200.0,13200.0,6700.0,Yes,19100.0,620.0,316200.0,128500.0,Personal Loan EMI,318000.0,16,Not_Eligible,2195.2,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Married,Graduate,35100.0,Private,0.5,Startup,Rented,5600.0,4,3,0.0,8800.0,4500.0,8400.0,5000.0,Yes,7100.0,580.0,223900.0,80400.0,Education EMI,386000.0,16,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Single,High School,62800.0,Government,1.7,Mid-size,Family,0.0,2,1,14700.0,0.0,6900.0,10400.0,10800.0,No,0.0,587.0,461000.0,218100.0,Home Appliances EMI,131000.0,16,Not_Eligible,8800.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,female,Single,Post Graduate,44200.0,Self-employed,1.2,MNC,Rented,9500.0,2,1,4200.0,0.0,4200.0,8000.0,3300.0,No,0.0,706.0,138600.0,82300.0,Vehicle EMI,518000.0,36,Not_Eligible,6750.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Married,Graduate,64400.0,Private,0.6,Large Indian,Family,0.0,2,1,0.0,0.0,5500.0,17800.0,9700.0,Yes,9200.0,541.0,229300.0,133700.0,Home Appliances EMI,77000.0,16,Not_Eligible,3108.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Post Graduate,59100.0,Government,24.5,Startup,Own,0.0,3,2,0.0,0.0,7200.0,12500.0,6900.0,No,0.0,833.0,284700.0,69400.0,E-commerce Shopping EMI,48000.0,22,Eligible,21450.0,Eligible,Eligible,True,Correct,False,False
